name_tw	itemId		
風景畫：魯維達紡絲局空中花園	37098		
風景畫：詭巧之路	37099		
風景畫：驚愕所	37100		
風景畫：梅麗奧爾實驗農場	37101		
風景畫：洞穴生物繁殖區	37102		
風景畫：小薩雷安	37103		
風景畫：新港	37104		
風景畫：卡嘉雅舞臺	37105		
風景畫：巨膽石採掘場	37106		
風景畫：眾僧林園	37107		
風景畫：摩耶幻泉	37108		
風景畫：代米爾遺烈鄉	37109		
風景畫：第三站	37110		
風景畫：朱圖爾娜七號水上鑽井平臺	37111		
風景畫：脫軌列車	37112		
風景畫：加雷馬元老院	37113		
風景畫：都市區	37114		
風景畫：索魯斯廣場	37115		
風景畫：異土庭	37116		
風景畫：轉移六洋院	37117		
風景畫：忘海	37118		
風景畫：極北造物院	37119		
風景畫：醒悟天測園	37120		
風景畫：希德尼亞丘陵	37121		
風景畫：胡蘿蔔所	37122		
風景畫：最偉大的森林	37123		
風景畫：海姆達爾級觀察艇殘骸	37124		
風景畫：監視者之館	37125		
風景畫：斯提格瑪一	37126		
風景畫：瓦銘癸己	37127		
風景畫：瓦銘丙	37128		
風景畫：瓦銘癸辛	37129		
風景畫：瓦銘甲	37130		
薩維奈玉米	37278		
艾布拉納賽黃晶原石	37279		
艾布拉納賽黃晶	37280		
薩維奈纖維	37281		
鑲烤墨魚	37282		
炸墨魚圈	37283		
非揮發性鍊金藥	37284		
圓桌之槍刃	37289		
圓桌之戰輪	37290		
圓桌之蛇石針	37291		
圓桌之奪命鐮	37292		
紅色比爾格紫羅蘭項環	37293		
藍色比爾格紫羅蘭項環	37294		
黃色比爾格紫羅蘭項環	37295		
綠色比爾格紫羅蘭項環	37296		
橙色比爾格紫羅蘭項環	37297		
紫色比爾格紫羅蘭項環	37298		
白色比爾格紫羅蘭項環	37299		
黑色比爾格紫羅蘭項環	37300		
混色比爾格紫羅蘭項環	37301		
比爾格紫羅蘭的種子	37302		
紅色比爾格紫羅蘭	37303		
藍色比爾格紫羅蘭	37304		
黃色比爾格紫羅蘭	37305		
綠色比爾格紫羅蘭	37306		
橙色比爾格紫羅蘭	37307		
紫色比爾格紫羅蘭	37308		
白色比爾格紫羅蘭	37309		
黑色比爾格紫羅蘭	37310		
混色比爾格紫羅蘭	37311		
豪勇直劍	37317		
豪勇鐵甲	37318		
豪勇戰斧	37319		
豪勇長矛	37320		
豪勇大弓	37321		
豪勇苦無	37322		
豪勇大劍	37323		
豪勇短銃	37324		
豪勇錫杖	37325		
豪勇咒杖	37326		
豪勇經典	37327		
豪勇文書	37328		
豪勇干支	37329		
豪勇太刀	37330		
豪勇細劍	37331		
豪勇之盾	37332		
豪勇騎士武具	37333		
薑餅小屋外牆	37344		
薑餅公館外牆	37345		
薑餅別墅外牆	37346		
古典梳粧檯	37347		
木柴架	37348		
大理石室內噴泉	37349		
水晶壁掛	37351		
原木立柱	37352		
咕哎鐘	37353		
小黑板	37354		
東方四柱床	37355		
奇妙芭菲	37356		
遊末邦睡榻	37357		
碳烤香魚	37358		
常春藤幕簾	37359		
底燈木製夾層樓板	37360		
彈簧門櫃台	37361		
加隆德工具套裝	37362		
書櫃暗門隔離牆	37363		
簡易拱窗	37364		
複製立柱	37365		
弧面大理石隔離牆	37366		
鋼鐵座椅	37367		
白鋼儲物櫃	37369		
伊修加爾德收藏櫃	37370		
伊修加爾德壁燈	37371		
占星院星象圖	37372		
仿製雪峰方窗	37373		
福爾唐府邸壁爐	37374		
伊修加爾德門墊	37375		
大聖堂講壇	37376		
神學院桌子	37377		
神學院椅子	37378		
神學院書櫃	37379		
藍羽星盤	37380		
魔法景觀：空中庭園	37381		
魔法景觀：阿巴拉提亞雲海	37382		
伊修加爾德浴室	37397		
常春藤白拱橋	37398		
戶外紅磚積雪長椅	37399		
高架木製平臺	37400		
花園大門	37401		
植物套裝	37402		
陶瓷糖果叢林	37403		
伊修加爾德廢墟外牆	37404		
雪峰路燈	37405		
亞馬烏羅提內牆	37408		
亞馬烏羅提地板	37409		
亞馬烏羅提枝形吊燈	37410		
管弦樂琴樂譜：打開的地圖	37411		
管弦樂琴樂譜：終結之戰	37412		
管弦樂琴樂譜：情感所影響的力量	37413		
管弦樂琴樂譜：巡禮者之路	37416		
管弦樂琴樂譜：威光	37417		
管弦樂琴樂譜：生命的天平	37418		
管弦樂琴樂譜：熱身	37430		
管弦樂琴樂譜：狩獵時機　～曉月～	37431		
管弦樂琴樂譜：快跑！　～曉月～	37432		
管弦樂琴樂譜：猶如夏雨	37433		
管弦樂琴樂譜：墮落	37434		
管弦樂琴樂譜：戰禍	37435		
管弦樂琴樂譜：崇山峻嶺	37437		
陳舊的樂譜：終結之戰	37441		
白色花邊陽傘	37484		
藍色印花陽傘	37485		
驚奇纖維	37488		
深海大理石	37489		
漂流種子	37490		
絢爛華麗的羽毛	37491		
藍色的羽毛	37492		
樂園精油	37693		
火成精油	37696		
碧洋精油	37698		
獺獺噴泉建造用組件	37699		
獺獺噴泉建造用金屬材料	37700		
獺獺噴泉建造用合成樹脂	37701		
復興長劍	37742		
復興指虎	37743		
復興雙刃斧	37744		
復興長槍	37745		
復興複合弓	37746		
復興小刀	37747		
復興巨劍	37748		
復興重砲	37749		
復興牧杖	37750		
復興法杖	37751		
復興魔導書	37752		
復興魔導典	37753		
復興天星盤	37754		
復興武士刀	37755		
復興刺劍	37756		
復興魔機刃	37757		
復興戰輪	37758		
復興振空擺	37759		
復興扎戈斧鐮	37760		
復興鳶盾	37761		
復興禦敵頭盔	37762		
復興禦敵胸甲	37763		
復興禦敵臂甲	37764		
復興禦敵護膝褲	37765		
復興禦敵鎧靴	37766		
復興制敵頭盔	37767		
復興制敵胸甲	37768		
復興制敵臂甲	37769		
復興制敵護膝褲	37770		
復興制敵鎧靴	37771		
復興強襲兜帽	37772		
復興強襲上衣	37773		
復興強襲護臂	37774		
復興強襲護膝褲	37775		
復興強襲皮鞋	37776		
復興精準貝雷帽	37777		
復興精準上衣	37778		
復興精準手套	37779		
復興精準護膝褲	37780		
復興精準鎧靴	37781		
復興游擊兜帽	37782		
復興游擊上衣	37783		
復興游擊護臂	37784		
復興游擊護膝褲	37785		
復興游擊鎧靴	37786		
復興治癒貝雷帽	37787		
復興治癒外套	37788		
復興治癒手套	37789		
復興治癒護膝褲	37790		
復興治癒皮鞋	37791		
復興詠咒兜帽	37792		
復興詠咒外套	37793		
復興詠咒護臂	37794		
復興詠咒護膝褲	37795		
復興詠咒皮鞋	37796		
復興禦敵耳墜	37797		
復興強攻耳墜	37798		
復興精準耳墜	37799		
復興治癒耳墜	37800		
復興詠咒耳墜	37801		
復興禦敵項鍊	37802		
復興強攻項鍊	37803		
復興精準項鍊	37804		
復興治癒項鍊	37805		
復興詠咒項鍊	37806		
復興禦敵手鐲	37807		
復興強攻手鐲	37808		
復興精準手鐲	37809		
復興治癒手鐲	37810		
復興詠咒手鐲	37811		
復興禦敵戒指	37812		
復興強攻戒指	37813		
復興精準戒指	37814		
復興治癒戒指	37815		
復興詠咒戒指	37816		
發晶原石	37817		
仁面木原木	37818		
訶子	37819		
鈦鐵礦	37820		
楊梅	37821		
灰綠矽藻土	37822		
波洛伽槲寄生	37823		
薩維奈貴榴石	37825		
拉札漢清漆	37826		
泰坦蚺的粗皮	37827		
釩鉛礦	37828		
白花葛布	37829		
發晶	37830		
仁面木木材	37831		
泰坦蚺革	37832		
鈦鐵錠	37833		
楊梅染布	37834		
7級剛力之幻水	37835		
7級巧力之幻水	37836		
7級耐力之幻水	37837		
7級智力之幻水	37838		
7級意力之幻水	37839		
7級剛力之幻藥	37840		
7級巧力之幻藥	37841		
7級耐力之幻藥	37842		
7級智力之幻藥	37843		
7級意力之幻藥	37844		
巨劍鋸蓋魚	37845		
潛底弓鰭魚	37846		
鬱金香蟹	37847		
巨吻脂鯉	37848		
暗影帝冠	37849		
仿製巨骨舌魚	37850		
破軍尾	37851		
阿耳戈雄英	37852		
水中輝星	37853		
黑色帽	38223		
黑色長外套	38224		
黑色革手套	38225		
黑色長褲	38226		
黑色皮鞋	38227		
法外執行者帽	38243		
法外執行者上衣	38244		
法外執行者手套	38245		
法外執行者長褲	38246		
法外執行者皮鞋	38247		
蜜瓜派	38261		
蜜瓜果汁	38262		
落日胡蘿蔔絲	38263		
胡蘿蔔布丁	38264		
旋轉烤肉卷餅	38265		
洛夫坦山羊臀肉排	38266		
懸掛番茄沙拉	38267		
加雷馬披薩	38268		
帝王海膽奶油麵	38269		
焗帝王海膽佐麵包	38270		
電感蜜瓜	38271		
落日胡蘿蔔	38272		
洛夫坦山羊臀肉	38273		
懸掛番茄	38274		
帝王海膽	38275		
華美型復興禦敵胸甲	38421		
華美型復興制敵胸甲	38422		
華美型復興強襲上衣	38423		
華美型復興精準上衣	38424		
華美型復興游擊上衣	38425		
華美型復興治癒外套	38426		
華美型復興詠咒外套	38427		
魔法棱晶（葉小妖大頭）	38428		
煞風裝甲	38440		
斯卡米留尼之形	38448		
鼯鼠	38450		
擦擦羽衣精	38451		
水道蜥蜴	38452		
迷你好友	38453		
幻奇獵鷹笛	38457		
希拉狄哈王座	38461		
海島幻象棱晶	38536		
仙人掌陽傘	38537		
仿製鑽石	38539		
蔬菜禮花筒	38540		
夢羽妖精王劍	38541		
夢羽妖精王利爪	38542		
夢羽妖精王重斧	38543		
夢羽妖精王長槍	38544		
夢羽妖精王長弓	38545		
夢羽妖精王屠刀	38546		
夢羽妖精王斷頭劍	38547		
夢羽妖精王手砲	38548		
夢羽妖精王牧杖	38549		
夢羽妖精王法杖	38550		
夢羽妖精王魔導書	38551		
夢羽妖精王魔導典	38552		
夢羽妖精王天球儀	38553		
夢羽妖精王刀	38554		
夢羽妖精王刺劍	38555		
夢羽妖精王魔機刃	38556		
夢羽妖精王環刃	38557		
夢羽妖精王圓盾	38558		
紅色香豌豆花項鍊	38560		
藍色香豌豆花項鍊	38561		
黃色香豌豆花項鍊	38562		
綠色香豌豆花項鍊	38563		
橙色香豌豆花項鍊	38564		
紫色香豌豆花項鍊	38565		
白色香豌豆花項鍊	38566		
黑色香豌豆花項鍊	38567		
混色香豌豆花項鍊	38568		
演技教材·兩眼放光	38570		
夢羽妖精王騎士武具	38573		
仿製圓形彩繪玻璃窗	38576		
樹枝盆栽掛架	38577		
收納筐	38578		
活常春藤壁飾	38580		
三大洲全景圖	38582		
奇妙門窗	38583		
起司火鍋	38585		
青藍之手隔離牆	38586		
羽翼壁飾	38587		
椰汁	38589		
側系帶窗簾	38591		
榻榻米夾層樓板	38592		
魔法景觀：黃金港	38593		
魔法景觀：太陽海岸	38594		
北洋清洗台	38595		
北洋座椅	38596		
北洋書桌	38597		
北洋地毯	38598		
希拉狄哈座椅	38600		
希拉狄哈櫥櫃	38601		
希拉狄哈邊桌	38602		
葉小妖掛鐘	38605		
原生態木製橫樑	38606		
石製臺階	38607		
石製夾層樓板	38608		
驚奇百寶城壁掛霓虹燈	38609		
農場麥稈床	38610		
巴爾巴莉希亞之劍展示台	38612		
起床鬧鐘	38616		
櫃台咖啡套裝	38617		
露營帳篷	38618		
雪峰瞭望塔遺跡	38619		
堆雪包	38620		
綻放庭院桌	38621		
竹製籬笆牆	38622		
野營套裝	38623		
東方水井	38625		
東方路燈	38626		
陸行鳥飼養用具	38628		
管弦樂琴樂譜：高貝扎四天王之戰　～禁斷的記憶～	38629		
管弦樂琴樂譜：特羅亞國　～曉月～	38630		
管弦樂琴樂譜：戰鬥2（FINAL FANTASY IV）　～曉月～	38631		
管弦樂琴樂譜：薩納蘭的熱沙	38632		
管弦樂琴樂譜：無聲尖叫	38633		
管弦樂琴樂譜：尖叫	38634		
管弦樂琴樂譜：其火尚存	38635		
管弦樂琴樂譜：相白質黑	38636		
管弦樂琴樂譜：艾奧傑亞陸行鳥	38640		
管弦樂琴樂譜：雙蛇黨統合司令部	38641		
管弦樂琴樂譜：黑渦司令部	38642		
管弦樂琴樂譜：不滅隊作戰總部	38643		
管弦樂琴樂譜：露水之玉，明月之光	38644		
管弦樂琴樂譜：海上漣漪	38645		
管弦樂琴樂譜：沙中秘密	38646		
管弦樂琴樂譜：同仇敵愾	38647		
管弦樂琴樂譜：鐘聲	38648		
管弦樂琴樂譜：聖痕	38649		
管弦樂琴樂譜：千聲悲鳴	38652		
管弦樂琴樂譜：莫要在野營地撒野	38653		
管弦樂琴樂譜：無聲	38657		
陳舊的樂譜：高貝扎四天王之戰	38658		
香豌豆花的種子	38659		
紅色香豌豆花	38660		
藍色香豌豆花	38661		
黃色香豌豆花	38662		
綠色香豌豆花	38663		
橙色香豌豆花	38664		
紫色香豌豆花	38665		
白色香豌豆花	38666		
黑色香豌豆花	38667		
混色香豌豆花	38668		
萊韋耶勒爾地板	38672		
萊韋耶勒爾吊燈	38673		
萊韋耶勒爾內牆	38674		
風之大妖異的寶珠	38675		
防塵疏水布	38684		
破舊的輕量管	38685		
驚奇革	38686		
卓越商會特選鐵木木材	38748		
卓越商會特選錳鋼錠	38749		
卓越商會特選純鈦板	38750		
卓越商會特選玻璃片	38751		
卓越商會特選斯劍虎革	38752		
卓越商會特選絳紅草布	38753		
卓越商會特選阱蛇麻的葉子	38754		
卓越商會特選仙子莓	38755		
卓越丸子	38808		
萬慮魚	38830		
苔綠鰓鮭	38831		
雷雲隆頭魚	38832		
棕香蕉鰻魚	38833		
冰月壤龜	38834		
宇宙霧霾	38835		
大麗花冠鮨	38836		
湖跳魚	38837		
石綠鰻	38838		
條紋麗魚	38839		
石綠鱒	38840		
拉諾西亞龍	38841		
研究者圓手鋸	38890		
研究者橫頭錘	38891		
研究者圓頭錘	38892		
研究者工藝錘	38893		
研究者皮革刀	38894		
研究者縫針	38895		
研究者蒸餾器	38896		
研究者煎鍋	38897		
研究者十字鎬	38898		
研究者手斧	38899		
研究者釣竿	38900		
研究者羊角錘	38901		
研究者銼刀	38902		
研究者手鉗	38903		
研究者砂輪機	38904		
研究者平斬	38905		
研究者紡車	38906		
研究者研缽	38907		
研究者廚刀	38908		
研究者碎石錘	38909		
研究者園藝鐮	38910		
研究者巧匠護目鏡	38911		
研究者巧匠長衣	38912		
研究者巧匠手套	38913		
研究者巧匠軟甲褲	38914		
研究者巧匠筒靴	38915		
研究者大地頭燈帽	38916		
研究者大地工作坎肩	38917		
研究者大地護臂	38918		
研究者大地打底褲	38919		
研究者大地皮靴	38920		
研究者巧匠耳墜	38921		
研究者巧匠項鍊	38922		
研究者巧匠手鐲	38923		
研究者巧匠戒指	38924		
研究者大地耳墜	38925		
研究者大地項鍊	38926		
研究者大地手環	38927		
研究者大地指環	38928		
近東蝦香飯	38929		
近東蝦咖哩	38930		
黝簾石	38931		
工匠的幻水	38932		
晨霧樹皮	38933		
黝簾石原石	38934		
近東蝦	38935		
地鳴靈砂	38936		
土之石英	38937		
苦參	38938		
銅綠虹鯧	38939		
風雅東洋小屋外牆	38953		
風雅東洋公館外牆	38954		
風雅東洋別墅外牆	38955		
聖級治療劑	38956		
純淨樂園精油	39236		
純淨火成精油	39239		
純淨碧洋精油	39241		
家用獺獺噴泉組件	39242		
家用獺獺噴泉金屬材料	39243		
家用獺獺噴泉合成樹脂	39244		
沙龍服務員帽	39308		
沙龍服務員坎肩	39309		
沙龍服務員手套	39310		
沙龍服務員打底褲	39311		
沙龍服務員皮鞋	39312		
沙龍服務員禮服坎肩	39313		
沙龍服務員禮服手套	39314		
沙龍服務員長裙	39315		
紅色牽牛花頭花	39316		
藍色牽牛花頭花	39317		
黃色牽牛花頭花	39318		
綠色牽牛花頭花	39319		
橙色牽牛花頭花	39320		
紫色牽牛花頭花	39321		
白色牽牛花頭花	39322		
黑色牽牛花頭花	39323		
混色牽牛花頭花	39324		
簡易矮桌	39378		
花藝鳥籠	39379		
妖精門	39380		
熱帶風情沙發	39381		
炭火熨斗	39382		
東方彩繪玻璃窗	39384		
古舊的咒術道具	39385		
幽冥的沙漏	39386		
古典水壺	39387		
阿爾法式亞拉戈終端	39388		
貝塔式亞拉戈終端	39389		
烹飪玩具套裝	39390		
拉拉菲爾座椅	39391		
山岳隔離牆	39392		
山岳隔板門	39393		
山岳立柱	39394		
青藍之手掛鐘	39395		
多彩懸掛壁燈	39401		
多彩屏風	39402		
多彩睡床	39403		
多彩座椅	39404		
多彩圓桌	39405		
多彩桌燈	39406		
多彩書櫃隔離牆	39407		
多彩地毯	39408		
水幕隔離牆	39409		
火之天王的斗篷	39410		
妖精圓桌	39411		
布丁布丁	39412		
驚奇百寶城氣球	39413		
簡易水槽	39414		
魔法景觀：水晶塔	39415		
魔法景觀：兀爾德泉	39416		
樹籬隔離矮牆	39419		
家用獺獺噴泉	39421		
多彩燈柱	39422		
簡易噴泉	39423		
東方人力車	39424		
賣檸檬水的攤位	39425		
焦化葉小妖石窯	39426		
石製花園圍牆	39427		
五彩繽紛的花叢	39428		
多彩內牆	39429		
多彩地板	39430		
多彩頂燈	39431		
牽牛花的種子	39460		
紅色牽牛花	39461		
藍色牽牛花	39462		
黃色牽牛花	39463		
綠色牽牛花	39464		
橙色牽牛花	39465		
紫色牽牛花	39466		
白色牽牛花	39467		
黑色牽牛花	39468		
混色牽牛花	39469		
煬火裝甲	39470		
亞拉戈裝甲	39471		
髮型樣式：寸頭	39473		
柯基犬	39474		
鈴小龍	39476		
凱納槽之形	39478		
私用棒槌樹	39480		
小火車	39482		
迷你艾多紐斯	39484		
法厄同角笛	39490		
粉紅認證金鑰	39491		
魔導復仇者金色塗裝特製型認證金鑰	39493		
克律索馬羅斯角笛	39494		
魔法棱晶（沙狐頭）	39501		
熱帶禮花筒	39502		
防雨系統	39504		
緋光寬刃劍	39549		
緋光鋼拳	39550		
緋光戰斧	39551		
緋光游擊槍	39552		
緋光戰弓	39553		
緋光小刀	39554		
緋光巨劍	39555		
緋光刀鎖	39556		
緋光牧杖	39557		
緋光法杖	39558		
緋光魔導書	39559		
緋光魔導典	39560		
緋光天儀	39561		
緋光武士刀	39562		
緋光重刺劍	39563		
緋光鋸刃	39564		
緋光圓月輪	39565		
緋光盾	39566		
緋光騎士武具	39567		
陳舊的樂譜：魂火鑄就	39582		
火之大妖異的寶珠	39583		
古舊的咒術道具碎片	39585		
青藍之手齒輪	39586		
白花崗岩	39587		
不祥裝甲板	39588		
淨潔布	39589		
驚奇補劑	39590		
陳舊的蛇牛革地圖	39591		
灼熱的火角	39592		
超強力膠	39595		
管弦樂琴樂譜：魂火鑄就	39596		
管弦樂琴樂譜：洞中青輝	39598		
管弦樂琴樂譜：禁地優雷卡　～曉月～	39599		
管弦樂琴樂譜：眾神的寵愛	39600		
管弦樂琴樂譜：躍動的大地	39601		
管弦樂琴樂譜：滿月之夜	39602		
管弦樂琴樂譜：勝利的號角　～新生～	39603		
管弦樂琴樂譜：險技	39604		
管弦樂琴樂譜：古城牆內	39605		
管弦樂琴樂譜：昔日的迴響	39606		
管弦樂琴樂譜：極寒戰線	39607		
管弦樂琴樂譜：守財奴的愚行	39608		
管弦樂琴樂譜：落日遺跡	39609		
管弦樂琴樂譜：神聖的教導	39610		
管弦樂琴樂譜：掠奪者的財寶	39614		
管弦樂琴樂譜：水晶雨	39615		
管弦樂琴樂譜：極樂	39616		
管弦樂琴樂譜：哀愁	39617		
管弦樂琴樂譜：夢中的天空	39618		
繼業者長劍	39630		
繼業者指虎	39631		
繼業者戰斧	39632		
繼業者長槍	39633		
繼業者複合弓	39634		
繼業者左手劍	39635		
繼業者巨劍	39636		
繼業者左輪槍	39637		
繼業者牧杖	39638		
繼業者法杖	39639		
繼業者魔導書	39640		
繼業者魔導典	39641		
繼業者天星盤	39642		
繼業者武士刀	39643		
繼業者小劍	39644		
繼業者槍刃	39645		
繼業者圓月輪	39646		
繼業者飛翼	39647		
繼業者扎戈斧鐮	39648		
繼業者之盾	39649		
繼業者禦敵頭帶	39650		
繼業者禦敵短衣	39651		
繼業者禦敵半指手套	39652		
繼業者禦敵護膝褲	39653		
繼業者禦敵矮靴	39654		
繼業者制敵頭帶	39655		
繼業者制敵短衣	39656		
繼業者制敵半指手套	39657		
繼業者制敵護膝褲	39658		
繼業者制敵矮靴	39659		
繼業者強襲頭帶	39660		
繼業者強襲短衣	39661		
繼業者強襲手套	39662		
繼業者強襲打底褲	39663		
繼業者強襲皮靴	39664		
繼業者精準頭帶	39665		
繼業者精準短衣	39666		
繼業者精準半指手套	39667		
繼業者精準護膝褲	39668		
繼業者精準矮靴	39669		
繼業者游擊頭帶	39670		
繼業者游擊短衣	39671		
繼業者游擊手套	39672		
繼業者游擊打底褲	39673		
繼業者游擊皮靴	39674		
繼業者治癒貝雷帽	39675		
繼業者治癒長衣	39676		
繼業者治癒護臂	39677		
繼業者治癒打底褲	39678		
繼業者治癒矮靴	39679		
繼業者詠咒貝雷帽	39680		
繼業者詠咒長衣	39681		
繼業者詠咒護臂	39682		
繼業者詠咒打底褲	39683		
繼業者詠咒矮靴	39684		
繼業者禦敵耳墜	39685		
繼業者強攻耳墜	39686		
繼業者精準耳墜	39687		
繼業者治癒耳墜	39688		
繼業者詠咒耳墜	39689		
繼業者禦敵項環	39690		
繼業者強攻項環	39691		
繼業者精準項環	39692		
繼業者治癒項環	39693		
繼業者詠咒項環	39694		
繼業者禦敵手環	39695		
繼業者強攻手環	39696		
繼業者精準手環	39697		
繼業者治癒手環	39698		
繼業者詠咒手環	39699		
繼業者禦敵盔甲戒指	39700		
繼業者強攻盔甲戒指	39701		
繼業者精準盔甲戒指	39702		
繼業者治癒盔甲戒指	39703		
繼業者詠咒盔甲戒指	39704		
暗櫻原木	39705		
軟銀礦	39706		
紫鋰輝石原石	39707		
磁赤鐵礦	39708		
油菜花	39709		
愛情花	39710		
液體玻璃	39711		
薩維奈助融劑	39712		
研磨油	39713		
拉札漢棉布	39714		
恐鱷的粗皮	39715		
鍊金用純水	39716		
暗櫻木材	39717		
軟銀錠	39718		
紫鋰輝石	39719		
石榴紅棉布	39720		
恐鱷鞣革	39721		
8級剛力之幻水	39722		
8級巧力之幻水	39723		
8級耐力之幻水	39724		
8級智力之幻水	39725		
8級意力之幻水	39726		
8級剛力之幻藥	39727		
8級巧力之幻藥	39728		
8級耐力之幻藥	39729		
8級智力之幻藥	39730		
8級意力之幻藥	39731		
卓越商會特選暗栗木木材	39765		
卓越商會特選鉍金錠	39766		
卓越商會特選鈷鐵板	39767		
卓越商會特選靈青石材	39768		
卓越商會特選綠飄龍革	39769		
卓越商會特選疏水布	39770		
卓越商會特選拉凱提卡幼苗	39771		
卓越商會特選烏賊墨汁	39772		
火龍果	39864		
暗色茄子	39865		
高級孜然	39866		
鱘魚	39867		
球形甘藍	39868		
蜜浸火龍果	39869		
火龍果果昔	39870		
茄泥醬	39871		
燒烤暗色茄子	39872		
宇宙香辣湯	39873		
窯烤盜龍腿	39874		
魚子醬三明治	39875		
魚子醬佐小餅乾	39876		
淺醃球形甘藍	39877		
球形甘藍燉菜	39878		
黑瑪瑙刀背魚	39879		
塔門監兵	39880		
首領矛齒鯨	39881		
噬炎者	39882		
金光皮頦鱵	39883		
熟成樂園精油	39908		
熟成火成精油	39911		
熟成碧洋精油	39913		
船景跳跳樂建造用組件	39914		
船景跳跳樂建造用金屬材料	39915		
船景跳跳樂建造用合成樹脂	39916		
演技教材·比對文獻	40363		
付喪神油紙傘	40365		
高貝扎裝甲	40367		
海鸚	40369		
送行提燈	40371		
黑小猩	40374		
驚奇炸藥仔	40375		
小呂薩	40376		
忍犬白丸	40377		
忍犬黑丸	40378		
迷你巴爾巴莉希亞	40380		
遮光器土偶	40381		
獅子王子魔笛	40388		
魔法兒童床	40390		
魔法棱晶（鬼火）	40392		
海洋禮花筒	40393		
魔法棱晶（兔兔頭）	40394		
紅色菊花頭花	40395		
藍色菊花頭花	40396		
黃色菊花頭花	40397		
綠色菊花頭花	40398		
橙色菊花頭花	40399		
紫色菊花頭花	40400		
白色菊花頭花	40401		
黑色菊花頭花	40402		
混色菊花頭花	40403		
樸素寢室眼罩	40404		
樸素寢室襯衫	40405		
樸素寢室打底褲	40406		
樸素寢室拖鞋	40407		
仙人掌寢室眼罩	40408		
仙人掌寢室襯衫	40409		
仙人掌寢室打底褲	40410		
仙人掌寢室拖鞋	40411		
陸行鳥寢室眼罩	40412		
陸行鳥寢室襯衫	40413		
陸行鳥寢室打底褲	40414		
陸行鳥寢室拖鞋	40415		
紫州武人烏帽子	40441		
紫州武人直垂	40442		
紫州武人切袴	40443		
紫州緒太草履	40444		
紫州御前髮簪	40445		
紫州御前小袿	40446		
紫州御前袴	40447		
粉紅蝦	40521		
賽蓮貽貝	40522		
箭頭烏賊	40523		
深影沙丁魚	40524		
賽蓮鯔魚	40525		
海妖魨	40526		
詩人的笛子	40527		
海中象魔	40528		
幻光腔棘魚	40529		
幽暗鯊	40530		
人魚之鱗	40531		
寬頭烏賊	40532		
鮮艷粉紅蝦	40533		
潛底腔棘魚	40534		
賽蓮的嘆息	40535		
黑色旋齒鯊	40536		
偽裝章魚	40537		
翠玉蝦	40538		
妮美雅的紡車	40539		
黃金鯡	40541		
漩渦螺	40542		
斑紋蝦	40543		
槍烏賊	40544		
提燈水母	40545		
斑紋龍	40546		
揚旗鰕虎	40547		
鼠鯊	40548		
幻海求仙	40549		
水引魚	40550		
小判鯙	40551		
寶彩蝦	40552		
毒平鰺	40553		
劍烏賊	40554		
裝甲魚	40555		
韋駝天飛魚	40556		
龍捲螺	40557		
捷疾鬼	40558		
犁頭魟	40559		
深紅巨藻	40561		
暗礁烏賊	40562		
松皮鰈魚	40563		
羽衣鱔	40564		
紫水鰕虎	40565		
三番叟	40566		
馬龍蝦	40567		
蒼玉仁王	40568		
幻海大蛇	40569		
天之虎	40570		
芭蕉烏賊	40571		
弓馬龍蝦	40572		
黑齒海參	40573		
仙貝章魚	40574		
食蛸鯊	40575		
龜甲糰子魚	40576		
黃菖蒲	40577		
紅玉仁王	40578		
巨型真魷	40579		
平鏟鯽魚	40581		
加雷馬藍鰓太陽魚	40582		
延夏鱉	40583		
公主鮭	40584		
墨鱗魚	40585		
無二蝦	40586		
錦鯉	40587		
延夏蝶鱘	40588		
幻海骨舌魚	40589		
茂鯊	40590		
玄水蝦	40591		
夜刀神	40592		
蒼鷺鰻	40593		
烏貝	40594		
無二鰕虎	40595		
彩虹鱒	40596		
返祖鯰魚精	40597		
無二鱷	40598		
銀鱗五色	40599		
髮型樣式：雜亂中長髮	40601		
華美型繼業者禦敵短衣	40613		
華美型繼業者制敵短衣	40614		
華美型繼業者強襲短衣	40615		
華美型繼業者精準短衣	40616		
華美型繼業者游擊短衣	40617		
華美型繼業者治癒長衣	40618		
華美型繼業者詠咒長衣	40619		
監視者之館內牆	40620		
監視者之館地板	40621		
監視者之館頂燈	40622		
園藝師工作桌	40623		
仿製簾窗	40624		
什錦餅乾	40625		
園藝蠟燭擺件	40626		
謝爾達萊盆栽	40627		
經典桌面檯燈	40629		
仿製月光窗	40630		
金屬管置物架	40631		
蒸籠燒賣	40632		
煎餃	40633		
懸掛廚房櫃	40634		
魔法景觀：碧藍天空	40635		
魔法景觀：漫天星空	40636		
熱帶風情獨立式吊床	40637		
經典桌上餐具	40638		
經典雨傘架	40639		
鄉村原木桌	40640		
鄉村原木座椅	40641		
散落的書籍	40642		
老式邊桌	40643		
短柱書架	40644		
仿製金庫	40645		
常青藤吊燈	40646		
水晶都吊墜壁燈	40647		
魚竿架	40648		
東方室內竹景噴泉	40649		
翠綠木柱	40651		
熱帶風情隔離牆	40652		
東方篝火	40654		
仿製關閉的門	40655		
壁掛式鍋架	40656		
自助酒桶	40657		
古典書桌	40658		
自然原木隔離矮牆	40659		
斯卡米留尼之劍展示台	40661		
凶水四天王像	40662		
黃昏之劍展示台	40663		
海島庭園圍欄	40671		
海島陽傘桌	40672		
海島庭園木椅	40673		
鐵路枕木	40674		
